dis_no,name,admin_level,admin1,admin2,geom_type_a,geom_type_b,batch_number,area_calculation_method,area_a,area_b,intersection_area,union_area,a_in_b,b_in_a,jaccard,a_contains_b,b_contains_a,a_contains_b_properly,b_contains_a_properly
2015-0286-TJK,"['Rushon', 'Shughnon', 'Vanj', 'Rasht']","['AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2']","['Gorno-Badakhshan', 'Gorno-Badakhshan', 'Gorno-Badakhshan', 'Tadzhikistan Territories']","['Rushon', 'Shughnon', 'Vanj', 'Rasht']",gdis_gadm,GAUL,1,geodetic,20417195628.846676,20826438176.751514,18178260109.860455,23065373695.737736,0.8903406932231714,0.8728453687367813,0.7881190372050909,False,False,False,False
2015-0292-VNM,['Ha Long'],['AdminAdmin2'],['Quang Ninh'],['Ha Long'],gdis_gadm,GAUL,1,geodetic,209369876.54666972,5646532829.854398,180615987.4014067,5675286718.999661,0.8626646315146792,0.0319870605279141,0.03182499780966881,False,False,False,False
2015-0306-NPL,"['Myagdi', 'Kaski', 'Taplejung', 'Narayani']","['AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin2']","['West', 'West', 'East', 'Central']","['Dhaualagiri', 'Gandaki', 'Mechi', 'Narayani']",gdis_gadm,GAUL,1,geodetic,16408787876.703943,37083523862.93843,16115412420.250956,37376899319.39142,0.9821208331378638,0.43457068642704766,0.43115969258290393,False,False,False,False
2015-0346-BFA,"['Bobo-Dioulasso', 'Kenedougou', 'Tuy', 'Ouagadougou', 'Cascades']","['AdminAdmin3', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin3', 'AdminAdmin1']","['Haut-Bassins', 'Haut-Bassins', 'Haut-Bassins', 'Centre', 'Cascades']","['Houet', 'Kenedougou', 'Tuy', 'Kadiogo', None]",gdis_gadm,GAUL,1,geodetic,34971938631.32819,46947843168.41643,34843328911.029884,47076452888.714745,0.9963224881052748,0.7421710255364893,0.7401434639393274,False,False,False,False
2015-0375-HTI,"['Ganthier', 'Port-au-Prince', 'Gonaives']","['AdminAdmin3', 'AdminAdmin2', 'AdminAdmin3']","['Ouest', 'Ouest', ""L'Artibonite""]","['Croix-des-Bouquets', 'Port-au-Prince', 'Les Gonaives']",gdis_gadm,GAUL,1,geodetic,1800799270.4972823,3639667275.183502,1794184251.1281323,3646282294.552652,0.9963266203637882,0.4929528210893053,0.4920585149999347,False,False,False,False
2015-0384-GRC,"['Didymoteicho', 'Orestiada', 'Samothrace', 'Alexandroupoli', 'Soufli']","['AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3']","['Macedonia And Thrace', 'Macedonia And Thrace', 'Macedonia And Thrace', 'Macedonia And Thrace', 'Macedonia And Thrace']","['East Macedonia And Thrace', 'East Macedonia And Thrace', 'East Macedonia And Thrace', 'East Macedonia And Thrace', 'East Macedonia And Thrace']",gdis_gadm,GAUL,1,geodetic,4277867641.1821465,4160237181.7656527,4070359775.674568,4367745047.2732315,0.9514926867979872,0.9783960860488874,0.9319133171968634,False,False,False,False
2015-0449-MMR,"['Tonzang', 'Falam']","['AdminAdmin3', 'AdminAdmin3']","['Chin', 'Chin']","['Palam', 'Palam']",gdis_gadm,GAUL,1,geodetic,5764461001.580446,16131410800.730354,5471063297.355263,16424808504.955536,0.9491023177804928,0.3391559092343962,0.33309753935362996,False,False,False,False
2015-0465-ITA,"['Tivoli', 'Messina', 'Palermo', 'Frosinone', ""L'Aquila"", 'Benevento', 'Trapani']","['AdminAdmin3', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2']","['Lazio', 'Sicily', 'Sicily', 'Lazio', 'Abruzzo', 'Campania', 'Sicily']","['Roma', 'Messina', 'Palermo', 'Frosinone', ""L'Aquila"", 'Benevento', 'Trapani']",gdis_gadm,GAUL,1,geodetic,21106320946.223236,21232378293.734177,20998229683.744194,21340469556.21322,0.994878725536561,0.9889720969195862,0.9839628705653581,False,False,False,False
2015-0476-PAK,"['Sahiwal', 'Sheikhupura', 'Chakwal', 'Mianwali', 'Kasur', 'Jhelum', 'Muzaffargarh', 'Gujranwala', 'Jhang', 'Islamabad', 'Azad Kashmir', 'N.W.F.P.']","['AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin2', 'AdminAdmin3', 'AdminAdmin2', 'AdminAdmin1', 'AdminAdmin1']","['Punjab', 'Punjab', 'Punjab', 'Punjab', 'Punjab', 'Punjab', 'Punjab', 'Punjab', 'Punjab', 'F.C.T.', 'Azad Kashmir', 'N.W.F.P.']","['Multan', 'Lahore', 'Rawalpindi', 'Sargodha', 'Lahore', 'Rawalpindi', 'Dera Ghazi Khan', 'Gujranwala', 'Faisalabad', 'Islamabad', None, None]",gdis_gadm,GAUL,1,geodetic,152036511983.08154,152853793734.74255,133930600702.24823,170959705015.57587,0.8809107690996745,0.8762006976069366,0.7834044910761049,False,False,False,False
2015-0492-MMR,"['Kale', 'Kalewa']","['AdminAdmin3', 'AdminAdmin3']","['Sagaing', 'Sagaing']","['Kalemyo', 'Kalemyo']",gdis_gadm,GAUL,1,geodetic,4994079303.201,8656490788.50834,4700946146.404598,8949623945.304743,0.9413038642360934,0.5430544849242138,0.5252674497983644,False,False,False,False
2015-0522-PER,"['Santa Eulalia', 'Camana', 'La Libertad', 'Tacna', 'Lurigancho']","['AdminAdmin3', 'AdminAdmin2', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin3']","['Lima', 'Arequipa', 'La Libertad', 'Tacna', 'Lima Province']","['Huarochiri', 'Camana', None, None, 'Lima']",gdis_gadm,GAUL,1,geodetic,46289546999.812965,46446625833.91047,38344204592.87442,54391968240.849014,0.8283555808621188,0.8255541474635923,0.7049607843401678,False,False,False,False
2015-0550-ECU,"['Pelileo', 'Cotalo', 'Mocha', 'Ambato', 'Quero', 'Cevallos', 'Chimborazo']","['AdminAdmin3', 'AdminAdmin3', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin1']","['Tungurahua', 'Tungurahua', 'Tungurahua', 'Tungurahua', 'Tungurahua', 'Tungurahua', 'Chimborazo']","['San Pedro De Pelileo', 'San Pedro De Pelileo', 'Mocha', 'Ambato', 'Quero', 'Cevallos', None]",gdis_gadm,GAUL,1,geodetic,7962628164.008303,9877397247.461662,7867465844.193882,9972559567.276081,0.9880488806139961,0.7965120412885792,0.7889113914155153,False,False,False,False
2015-0598-ITA,"['Rossano', 'Corigliano Calabro']","['AdminAdmin3', 'AdminAdmin3']","['Calabria', 'Calabria']","['Cosenza', 'Cosenza']",gdis_gadm,GAUL,1,geodetic,340573557.8927049,6678983850.304583,339829559.63972604,6679727848.557562,0.9978154550295028,0.050880428408915636,0.05087476126936964,False,False,False,False
2015-0619-KHM,"['Stueng Kaev', 'Kampong Kraeng', 'Meakprang', 'Prey Khmum']","['AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3']","['Kampot', 'Kampot', 'Kampot', 'Kampot']","['Kampot', 'Kampot', 'Kampot', 'Kampot']",gdis_gadm,GAUL,1,geodetic,233069156.70064083,1508915869.1452682,188644817.96663904,1553340207.87927,0.8093941756906883,0.12502010338952674,0.12144462430686082,False,False,False,False
2016-0002-IND,"['Bishnupur', 'Imphal East', 'Tamenglong', 'Thoubal', 'Imphal West', 'Senapati', 'Kamrup']","['AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2']","['Manipur', 'Manipur', 'Manipur', 'Manipur', 'Manipur', 'Manipur', 'Assam']","['Bishnupur', 'Imphal East', 'Tamenglong', 'Thoubal', 'Imphal West', 'Senapati', 'Kamrup']",gdis_gadm,GAUL,1,geodetic,13267233253.995598,14302824022.423803,13259355955.353907,14310701321.065496,0.9994062591279671,0.9270446126279706,0.9265343226635582,False,False,False,False
2016-0023-CHN,"['Mohe', 'Changchun', 'Hulunbuir', 'Changsha', 'Harbin', 'Hainan', 'Beijing', 'Zhejiang', 'Shanghai']","['AdminAdmin3', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin1']","['Heilongjiang', 'Jilin', 'Nei Mongol', 'Hunan', 'Heilongjiang', 'Hainan', 'Beijing', 'Zhejiang', 'Shanghai']","[""Daxing'anling"", 'Changchun', 'Hulunbuir', 'Changsha', 'Harbin', None, None, None, None]",gdis_gadm,GAUL,1,geodetic,516807162861.23126,561820293927.9174,507487052507.1732,571140404281.9755,0.9819659806910211,0.9032907105564343,0.8885504312116986,False,False,False,False
2016-0039-ECU,"['Atacames', 'Rioverde']","['AdminAdmin2', 'AdminAdmin3']","['Esmeraldas', 'Esmeraldas']","['Atacames', 'Rio Verde']",gdis_gadm,GAUL,1,geodetic,584443947.5434841,3360349124.3094397,577173386.9259069,3367619684.927017,0.9875598666935699,0.17175994683127382,0.1713891237508951,False,False,False,False
2016-0041-FJI,"['Macuata', 'Lau', 'Lomaiviti', 'Cakaudrove', 'Bua', 'Central', 'Western']","['AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin1', 'AdminAdmin1']","['Northern', 'Eastern', 'Eastern', 'Northern', 'Northern', 'Central', 'Western']","['Macuata', 'Lau', 'Lomaiviti', 'Cakaudrove', 'Bua', None, None]",gdis_gadm,GAUL,1,geodetic,18423408476.558086,17782348432.936867,17304187667.708103,18901569241.786846,0.9392500681796163,0.973110370262282,0.9154894731942512,False,False,False,False
2016-0053-HTI,"['Cap-Haitien', 'Limonade', ""Grand'Anse""]","['AdminAdmin3', 'AdminAdmin3', 'AdminAdmin1']","['Nord', 'Nord', ""Grand'Anse""]","['Le Cap-Haitien', 'Le Cap-Haitien', None]",gdis_gadm,GAUL,1,geodetic,2108185163.408025,2155955134.9934406,2094939742.623885,2169200555.7775803,0.9937171454319847,0.9716991363228246,0.9657658149884276,False,False,False,False
2016-0056-AGO,['Lubango'],['AdminAdmin2'],['Huila'],['Lubango'],gdis_gadm,GAUL,1,geodetic,3802524646.5024757,1363551256.6645827,1342241865.1551397,3823834038.011919,0.35298702570927987,0.9843721375303717,0.3510199061497438,False,False,False,False
2016-0061-MAR,"['Guercif', 'Figuig', 'Sefrou', 'Rif', 'Azilal', 'Boulemane', 'Al Hoceima']","['AdminAdmin3', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin3', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2']","['Taza-Al Hoceima-Taounate', 'Oriental', 'Fes-Boulemane', 'Oriental', 'Tadla-Azilal', 'Fes-Boulemane', 'Taza-Al Hoceima-Taounate']","['Taza', 'Figuig', 'Sefrou', 'Nador', 'Azilal', 'Boulemane', 'Al Hoceima']",gdis_gadm,GAUL,1,geodetic,73564130322.77959,78381428550.35168,72327698263.45375,79617860609.67754,0.9831924600494738,0.9227657571588012,0.9084355910797022,False,False,False,False
2016-0088-AGO,"['Dala', 'Sumbe', 'Saurimo', 'Cacolo']","['AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2']","['Lunda Sul', 'Cuanza Sul', 'Lunda Sul', 'Lunda Sul']","['Dala', 'Sumbe', 'Saurimo', 'Cacolo']",gdis_gadm,GAUL,1,geodetic,54340678571.372116,54206081164.681076,54117054216.75568,54429705519.297516,0.9958847706636065,0.9983576206578201,0.9942558700334877,False,False,False,False
2016-0094-IDN,"['Dayeuhkolot', 'Katapang', 'Cangkuang', 'Baleendah', 'Rancaekek', 'Kutawaringin', 'Bojongsoang', 'Ciparay', 'Cicalengka', 'Solokan Jeruk', 'Arjasari', 'Cileunyi']","['AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3']","['Jawa Barat', 'Jawa Barat', 'Jawa Barat', 'Jawa Barat', 'Jawa Barat', 'Jawa Barat', 'Jawa Barat', 'Jawa Barat', 'Jawa Barat', 'Jawa Barat', 'Jawa Barat', 'Jawa Barat']","['Bandung', 'Bandung', 'Bandung', 'Bandung', 'Bandung', 'Bandung', 'Bandung', 'Bandung', 'Bandung', 'Bandung', 'Bandung', 'Bandung']",gdis_gadm,GAUL,1,geodetic,426363242.9172534,3117211951.4850316,424713928.4354922,3118861265.966793,0.9961316682214999,0.13624801105781711,0.13617596046031186,False,False,False,False
2016-0101-ETH,"['Jijiga', 'Wolayita', 'Amhara', 'Oromia', 'Afar', 'Tigray']","['AdminAdmin3', 'AdminAdmin2', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin1']","['Somali', 'Southern Nations, Nationalities And Peoples', 'Amhara', 'Oromia', 'Afar', 'Tigray']","['Fafan', 'Wolayita', None, None, None, None]",gdis_gadm,GAUL,1,geodetic,631971037520.0514,641827063332.5126,630126098310.5217,643672002542.0422,0.9970806586061768,0.9817692869458686,0.9789552688667149,False,False,False,False
2016-0117-ECU,"['Portoviejo', 'Guayaquil', 'Muisne', 'Los Rios', 'Santo Domingo De Los Tsachilas', 'Santa Elena']","['AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin1']","['Manabi', 'Guayas', 'Esmeraldas', 'Los Rios', 'Santo Domingo De Los Tsachilas', 'Santa Elena']","['Portoviejo', 'Guayaquil', 'Muisne', None, None, None]",gdis_gadm,GAUL,1,geodetic,21458147180.54936,20768411536.997997,20622045680.696346,21604513036.85101,0.9610357085904,0.9929524770808347,0.9545249016037131,False,False,False,False
2016-0126-HTI,['Port-au-Prince'],['AdminAdmin2'],['Ouest'],['Port-au-Prince'],gdis_gadm,GAUL,1,geodetic,726801178.3829336,725281339.560958,724298130.9709648,727784386.9729267,0.9965560768385958,0.9986443762766757,0.9952097680791665,False,False,False,False
2016-0130-UGA,"['Karusandara', 'Kawempe Division', 'Kyebando', 'Jinja']","['AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin1']","['Kasese', 'Kampala', 'Kibale', 'Jinja']","['Busongora', 'Kampala', 'Buyanja', None]",gdis_gadm,GAUL,1,geodetic,1091357385.4248233,2326269545.2682886,182897030.76035333,3234729899.9327583,0.1675867439969342,0.07862245849040672,0.056541670067771437,False,False,False,False
2016-0151-ECU,"['Portoviejo', 'Esmeraldas']","['AdminAdmin2', 'AdminAdmin1']","['Manabi', 'Esmeraldas']","['Portoviejo', None]",gdis_gadm,GAUL,1,geodetic,16772537454.195364,2306700591.2243204,2265742126.2599297,16813495919.159756,0.13508642520235917,0.9822437011893895,0.13475734833218186,False,False,False,False
2016-0154-BGD,"['Lalpur', 'Banchharampur', 'Atrai', 'Kapasia', 'Bajitpur', 'Hossainpur', 'Sarail', 'Sujanagar', 'Bogra', 'Mohanpur', 'Sherpur', 'Rajbari', 'Sirajganj', 'Baniachong', 'Nilphamari']","['AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin2', 'AdminAdmin3', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin3', 'AdminAdmin2']","['Rajshahi', 'Chittagong', 'Rajshahi', 'Dhaka', 'Dhaka', 'Dhaka', 'Chittagong', 'Rajshahi', 'Rajshahi', 'Rajshahi', 'Dhaka', 'Dhaka', 'Rajshahi', 'Sylhet', 'Rangpur']","['Natore', 'Brahamanbaria', 'Naogaon', 'Gazipur', 'Kishoreganj', 'Kishoreganj', 'Brahamanbaria', 'Pabna', 'Bogra', 'Rajshahi', 'Sherpur', 'Rajbari', 'Sirajganj', 'Habiganj', 'Nilphamari']",gdis_gadm,GAUL,1,geodetic,12124773752.217262,28668725394.504784,10745937521.783348,30047561624.938698,0.8862794260237833,0.37483136672142137,0.3576309337814786,False,False,False,False
2016-0156-IDN,['Sibolangit'],['AdminAdmin3'],['Sumatera Utara'],['Deli Serdang'],gdis_gadm,GAUL,1,geodetic,209228523.36340275,2339644704.9208136,208225294.9627941,2340647933.321422,0.9952051069114215,0.08899868194724103,0.08896053609707916,False,False,False,False
2016-0165-HTI,"['Bombardopolis', 'Gonaives']","['AdminAdmin3', 'AdminAdmin3']","['Nord-Ouest', ""L'Artibonite""]","['Mole Saint-Nicolas', 'Les Gonaives']",gdis_gadm,GAUL,1,geodetic,756136679.8659401,2062907307.8478336,754760450.6012132,2064283537.1125605,0.9981799199782626,0.3658722075053537,0.3656282855682426,False,False,False,False
2016-0179-DEU,"['Simbach A. Inn', 'Triftern', 'Tann', 'Regen']","['AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin2']","['Bayern', 'Bayern', 'Bayern', 'Bayern']","['Rottal-Inn', 'Rottal-Inn', 'Rottal-Inn', 'Regen']",gdis_gadm,GAUL,1,geodetic,1152755657.6099262,10360883548.790483,1147781199.4546266,10365858006.945784,0.9956847245793498,0.11078024321474177,0.11072708102749818,False,False,False,False
2016-0179-FRA,"['Calvados', 'Marne', 'Eure', 'Orne', 'Paris', 'Seine-Maritime', 'Manche', 'Yvelines']","['AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2']","['Normandie', 'Grand Est', 'Normandie', 'Normandie', 'Ile-de-France', 'Normandie', 'Normandie', 'Ile-de-France']","['Calvados', 'Marne', 'Eure', 'Orne', 'Paris', 'Seine-Maritime', 'Manche', 'Yvelines']",gdis_gadm,GAUL,1,geodetic,40772136118.62172,40740046973.79296,40524007839.07725,40988175253.337425,0.9939142683419242,0.9946971309371664,0.9886755774954294,False,False,False,False
2016-0185-HTI,"['Carrefour', 'Leogane', ""L'Arcahaie""]","['AdminAdmin3', 'AdminAdmin2', 'AdminAdmin2']","['Ouest', 'Ouest', 'Ouest']","['Port-au-Prince', 'Leogane', ""L'Arcahaie""]",gdis_gadm,GAUL,1,geodetic,1800442899.7601318,2346271578.9687724,1782825327.0652754,2363889151.6636286,0.9902148672989276,0.7598546319385834,0.7541915938869557,False,False,False,False
2016-0186-ETH,"['Bale', 'Wolayita']","['AdminAdmin2', 'AdminAdmin2']","['Oromia', 'Southern Nations, Nationalities And Peoples']","['Bale', 'Wolayita']",gdis_gadm,GAUL,1,geodetic,59106049081.18617,59107191883.13855,59102137893.895454,59111103070.42927,0.9999338276309867,0.9999144945127306,0.9998483334590604,False,False,False,False
2016-0211-BEL,"['Mons', 'Brabant Wallon', 'Bruxelles']","['AdminAdmin3', 'AdminAdmin2', 'AdminAdmin1']","['Wallonie', 'Wallonie', 'Bruxelles']","['Hainaut', 'Brabant Wallon', None]",gdis_gadm,GAUL,1,geodetic,1874420465.1079135,5115101981.617201,1825024274.219142,5164498172.505973,0.9736472196029252,0.3567913759643437,0.3533788207990757,False,False,False,False
2016-0216-IDN,"['Nanggalo', 'Padang Barat', 'Bungus Teluk Kabung', 'Padang Timur', 'Koto Tangah', 'Lubuk Begalung', 'Padang Selatan', 'Sukoharjo', 'Padang Pariaman', 'Kebumen', 'Wonosobo', 'Wonogiri', 'Banjarnegara', 'Rembang', 'Banyumas', 'Surakarta', 'Karanganyar', 'Purworejo', 'Jawa Barat', 'Lubuk Baja']","['AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin1', 'AdminAdmin3']","['Sumatera Barat', 'Sumatera Barat', 'Sumatera Barat', 'Sumatera Barat', 'Sumatera Barat', 'Sumatera Barat', 'Sumatera Barat', 'Jawa Tengah', 'Sumatera Barat', 'Jawa Tengah', 'Jawa Tengah', 'Jawa Tengah', 'Jawa Tengah', 'Jawa Tengah', 'Jawa Tengah', 'Jawa Tengah', 'Jawa Tengah', 'Jawa Tengah', 'Jawa Barat', 'Kepulauan Riau']","['Padang', 'Padang', 'Padang', 'Padang', 'Padang', 'Padang', 'Padang', 'Sukoharjo', 'Padang Pariaman', 'Kebumen', 'Wonosobo', 'Wonogiri', 'Banjarnegara', 'Rembang', 'Banyumas', 'Surakarta', 'Karanganyar', 'Purworejo', None, 'Batam']",gdis_gadm,GAUL,1,geodetic,49064387150.53328,10913400831.666506,10546184443.806736,49431603538.39305,0.21494581011376415,0.9663517913871312,0.2133490254997618,False,False,False,False
2016-0219-NER,"['ZR Tchirozerine', 'Tchin-Tabarade', 'Diffa', 'Maradi', 'Niamey', 'Dosso', 'Tillaberi', 'Zinder']","['AdminAdmin3', 'AdminAdmin2', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin1', 'AdminAdmin3', 'AdminAdmin1']","['Agadez', 'Tahoua', 'Diffa', 'Maradi', 'Niamey', 'Dosso', 'Tillabery', 'Zinder']","['Tchighozerine', 'Tchin-Tabarade', None, None, None, None, 'Tillabery', None]",gdis_gadm,GAUL,1,geodetic,581999328554.8429,671623076744.3981,581611966762.6006,672010438536.6404,0.9993344291423769,0.8659797241957288,0.8654805541847086,False,False,False,False
2016-0234-IND,"['Patna', 'Siwan', 'Muzaffarpur']","['AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2']","['Bihar', 'Bihar', 'Bihar']","['Patna', 'Siwan', 'Muzaffarpur']",gdis_gadm,GAUL,1,geodetic,8617267998.154404,8617265348.386309,8617251653.011162,8617281693.529549,0.9999981032105251,0.9999984107051839,0.9999965139217383,False,False,False,False
2016-0239-IND,"['Pithoragarh', 'Chamoli', 'Arunachal Pradesh', 'Assam']","['AdminAdmin2', 'AdminAdmin2', 'AdminAdmin1', 'AdminAdmin1']","['Uttarakhand', 'Uttarakhand', 'Arunachal Pradesh', 'Assam']","['Pithoragarh', 'Chamoli', None, None]",gdis_gadm,GAUL,1,geodetic,175745769814.2068,108052940766.15271,107388117767.64413,176410592812.71536,0.6110424044981092,0.993847247527049,0.6087396230318874,False,False,False,False
2016-0243-CAN,"['Chetwynd', 'Dawson Creek', 'Mackenzie']","['AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3']","['British Columbia', 'British Columbia', 'British Columbia']","['Peace River', 'Peace River', 'Fraser-Fort George']",gdis_gadm,GAUL,1,geodetic,306423536.2922444,119864774577.88611,85161749.71901713,120086036364.45934,0.2779216986706794,0.0007104818744199153,0.0007091727922516527,False,False,False,False
2016-0246-BOL,"['Apolo', 'Achocalla', 'Sud Yungas', 'Arani', 'Bautista Saavedra', 'Carrasco', 'Nor Yungas']","['AdminAdmin3', 'AdminAdmin3', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2']","['La Paz', 'La Paz', 'La Paz', 'Cochabamba', 'La Paz', 'Cochabamba', 'La Paz']","['Franz Tamayo', 'Pedro Domingo Murillo', 'Sud Yungas', 'Arani', 'Bautista Saavedra', 'Carrasco', 'Nor Yungas']",gdis_gadm,GAUL,1,geodetic,45906492948.888916,48305647595.17584,39537902895.82664,54674237648.23812,0.8612703858656139,0.8184944176128836,0.7231541690659632,False,False,False,False
2016-0267-IND,"['Morigaon', 'Nalbari', 'Bongaigaon', 'Jorhat', 'Golaghat', 'Lakhimpur', 'Darrang', 'Barpeta', 'Dhubri', 'Goalpara']","['AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2']","['Assam', 'Assam', 'Assam', 'Assam', 'Assam', 'Assam', 'Assam', 'Assam', 'Assam', 'Assam']","['Morigaon', 'Nalbari', 'Bongaigaon', 'Jorhat', 'Golaghat', 'Lakhimpur', 'Darrang', 'Barpeta', 'Dhubri', 'Goalpara']",gdis_gadm,GAUL,1,geodetic,21628647888.125137,26858906938.375946,21550067642.212196,26937487184.288887,0.996366844274344,0.8023434345878576,0.8000028916869846,False,False,False,False
2016-0267-NPL,"['Jhapa', 'Gulmi', 'Udayapur', 'Pyuthan', 'Baglung', 'Rupandehi', 'Banke', 'Palpa', 'Makwanpur']","['AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3', 'AdminAdmin3']","['East', 'West', 'East', 'Mid-Western', 'West', 'West', 'Mid-Western', 'West', 'Central']","['Mechi', 'Lumbini', 'Sagarmatha', 'Rapti', 'Dhaualagiri', 'Lumbini', 'Bheri', 'Lumbini', 'Narayani']",gdis_gadm,GAUL,1,geodetic,15263827286.198431,65190020563.96356,14960335162.378931,65493512687.78306,0.9801169052735602,0.22948811847206052,0.22842468739914729,False,False,False,False
2016-0271-IND,"['Bhojpur', 'Muzaffarpur', 'Bhagalpur', 'Darbhanga', 'Samastipur', 'Jalaun', 'Saharsa', 'Kishanganj', 'Ghazipur', 'Khagaria', 'Ballia', 'Banda', 'Madhepura', 'Nalanda', 'Purba Champaran', 'Vaishali', 'Varanasi', 'Patna', 'Purnia', 'Gopalganj', 'Munger', 'Saran', 'Begusarai', 'Supaul', 'Ghaziabad', 'Buxar', 'Katihar', 'Lakhisarai', 'Allahabad', 'Araria']","['AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2', 'AdminAdmin2']","['Bihar', 'Bihar', 'Bihar', 'Bihar', 'Bihar', 'Uttar Pradesh', 'Bihar', 'Bihar', 'Uttar Pradesh', 'Bihar', 'Uttar Pradesh', 'Uttar Pradesh', 'Bihar', 'Bihar', 'Bihar', 'Bihar', 'Uttar Pradesh', 'Bihar', 'Bihar', 'Bihar', 'Bihar', 'Bihar', 'Bihar', 'Bihar', 'Uttar Pradesh', 'Bihar', 'Bihar', 'Bihar', 'Uttar Pradesh', 'Bihar']","['Bhojpur', 'Muzaffarpur', 'Bhagalpur', 'Darbhanga', 'Samastipur', 'Jalaun', 'Saharsa', 'Kishanganj', 'Ghazipur', 'Khagaria', 'Ballia', 'Banda', 'Madhepura', 'Nalanda', 'Purba Champaran', 'Vaishali', 'Varanasi', 'Patna', 'Purnia', 'Gopalganj', 'Munger', 'Saran', 'Begusarai', 'Supaul', 'Ghaziabad', 'Buxar', 'Katihar', 'Lakhisarai', 'Allahabad', 'Araria']",gdis_gadm,GAUL,1,geodetic,77417338319.88725,335057789633.0615,77393912693.73514,335081215259.2136,0.9996974111140928,0.23098675836933405,0.23097061001722943,False,False,False,False
